ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-11.5,-11,,-11.0,-11.0,93.5,0.0,104.5,0.0,Fri 11-11 11-11,N,89 (Ⅱ),Louisiana Lafayette,"L, 75-61",67,90.9,52.0,22.4,25.0,34.7,111.8,50.0,13.4,38.2,26.6,-7.0,2.5,143.0,93.5,0.0,93.5,93.5,104.5,0.0,104.5,104.5,20221111,96.0,95.4,0.5999999999999943,102.7,98.6,4.1000000000000085,95.9671,99.8401,-3.87304,71.3591,4.119890381956495,146.5345849256342,74.85204166443813,2.538640874802013,147.30494646264393,23.328886318749888,147.30494646264393,2.538640874802013,147.30494646264393,23.328886318749888,156.61691143542836,-1.682751266492815,101.3,99.6242,1.67596,73.7411,96.0,95.4,0.5999999999999943,102.7,98.6,4.1000000000000085,23.328886318749888,156.61691143542836,0,96.274038,94.63433552,1.639702480000011,3.901418519,94.89051167,95.56008426,-0.6695725900000014,-5.497358578,2022-11-11,139.02079879525337,-7.12696,-7.12696,0.0,0.0,-7.12696,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,-3,0.4059036140017165,0.5636626642341427,-7.12696,,0.0,-7.12696,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
8.5,8,,-4.433333333333334,-7.418181818181818,119.0,0.0,110.3,0.0,Sun 11-13 11-13,N,313 (Ⅳ),Elon,"W, 92-77",74,124.8,60.0,21.7,43.8,63.6,104.5,50.9,14.9,20.0,51.8,36.5,-6.5,132.5,106.25,93.5,102.0,98.13636363636364,107.4,104.5,106.43333333333334,105.55454545454546,20221113,96.3,96.8,-0.5,91.9,105.3,-13.399999999999991,96.2656,101.242,-4.97686,69.5723,-4.787194940136729,136.5372747106195,70.05406096216217,-8.922300223441006,136.48193445120572,-9.676522132106811,136.48193445120572,-8.922300223441006,136.48193445120572,-9.676522132106811,135.40230137153273,-7.335705168004068,93.3454,105.305,-11.9596,70.7868,96.3,96.8,-0.5,91.9,105.3,-13.399999999999991,-9.676522132106811,135.40230137153273,0,96.274038,94.63433552,1.639702480000011,3.901418519,97.13399209,106.1073675,-8.973375409999989,-8.442349372,2022-11-13,139.14388769631432,12.97686,5.8499,-7.12696,-7.12696,12.97686,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.732057505466481,0.757611038852902,0.5435266666666667,,-7.12696,2.92495,-7.12696,1,-1.0,1,1,-1,3,-3.0,0.0
-1.0,-8,-3.566666666666663,-5.755555555555553,-7.596694214876031,101.7,104.73333333333332,110.1,108.3,Wed 11-16 11-16,A,306 (Ⅳ),Northeastern,"W, 70-69",67,104.8,55.6,15.0,24.1,27.8,103.3,48.5,16.5,31.4,4.4,3.0,-2.0,136.0,103.975,106.25,101.9,98.78429752066114,108.75,107.4,107.65555555555557,106.3809917355372,20221116,98.2,98.3,-0.0999999999999943,98.1,99.5,-1.4000000000000057,98.1033,102.192,-4.08905,70.0596,1.897323048545971,136.91265214275444,69.28685158122335,2.950074182468299,137.71031134875415,-5.216216598128071,137.71031134875415,2.950074182468299,137.71031134875415,-5.216216598128071,152.83712283275761,-2.6458652315397018,95.8105,102.667,-6.85679,69.5246,98.2,98.3,-0.0999999999999943,98.1,99.5,-1.4000000000000057,-5.101706955047259,153.05849388566327,0,100.7810876,103.7529184,-2.9718307999999922,-8.173924691,93.0178596,105.0838129,-12.065953300000004,-6.316187923,2022-11-16,143.41775529019327,-3.9109499999999997,1.9389500000000002,-2.8013400000000006,5.8499,4.740290000000001,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,-3,0.5755320005597261,0.5994745076614217,-1.6665055555555526,0.5223833333333374,0.5435266666666667,0.6463166666666669,2.92495,-1,1.0,1,1,1,1,3.0,-3.0
7.0,4,1.600000000000004,-2.337037037037036,-5.397295266716752,97.9,106.2,93.4,104.6,Sun 11-20 11-20,H,223 (Ⅳ),Siena,"W, 69-59",68,101.2,59.8,20.5,15.4,27.5,86.5,46.4,29.3,33.3,18.2,-7.0,-3.0,135.0,100.9375,103.975,100.56666666666668,98.6235161532682,101.075,108.75,102.90370370370373,104.02081141998497,20221120,99.4,99.6,-0.1999999999999886,97.1,104.2,-7.1000000000000085,98.4445,102.348,-3.90369,69.7485,-5.205594322331777,137.92729021743514,69.42773627240399,-8.864547658602007,142.51277984549836,-7.802582608088179,142.51277984549836,-8.864547658602007,142.51277984549836,-7.802582608088179,154.5875498291961,-4.963293756692764,96.541,102.347,-5.80602,69.9767,99.4,99.6,-0.1999999999999886,97.1,104.2,-7.1000000000000085,-7.931144270297111,154.60034834814658,0,99.43190382,101.5595884,-2.1276845799999933,-4.067654861,97.53190795,101.0239935,-3.4920855499999988,-2.322462105,2022-11-20,141.84717235911165,7.90369,9.84264,-1.221243333333334,1.9389500000000002,11.063883333333333,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,3,0.6124515189020077,0.6817844756548218,1.566652962962964,5.503690000000004,-1.6665055555555526,2.46066,0.6463166666666669,1,-1.0,1,1,1,3,1.0,3.0
8.5,7,1.333333333333338,1.075308641975311,-2.979605218222796,91.5,97.03333333333336,83.6,95.7,Fri 11-25 11-25,H,230 (Ⅳ),Loyola Chicago,"W, 61-55",66,92.2,50.0,19.7,20.0,36.0,83.1,48.0,25.7,20.0,19.6,-15.0,2.5,131.0,96.21875,100.9375,97.54444444444448,97.32833139812853,92.3375,101.075,96.46913580246914,100.30793661635133,20221125,99.6,99.7,-0.1000000000000085,100.2,96.7,3.5,99.5874,102.895,-3.30732,68.2332,1.3709906734907804,130.7587153316675,65.16183245974395,-1.2744374746124123,131.08295217784422,-9.118190210546018,131.08295217784422,-1.2744374746124123,131.08295217784422,-9.118190210546018,129.82646803345824,-11.300977039260232,101.858,97.4441,4.41398,67.1356,99.6,99.7,-0.1000000000000085,100.2,96.7,3.5,-9.14729259263038,129.64880635495075,0,98.52058899,102.4445476,-3.923958610000014,-4.715533889,86.34307011,101.5859498,-15.242879689999995,-17.3681165,2022-11-25,126.23712467004785,10.30732,20.14996,2.4667177777777773,9.84264,17.683242222222223,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,3,0.4059036140017165,0.8590997633266404,4.382628641975311,4.640653333333338,1.566652962962964,4.029992,2.46066,1,1.0,1,1,1,3,3.0,1.0
-5.0,-6,2.0333333333333314,-1.3831275720164629,-3.583313360364108,89.6,93.0,95.9,90.96666666666668,Sun 11-27 11-27,A,148 (Ⅱ),Fordham,"L, 68-60",71,84.4,43.2,25.3,28.2,22.0,95.6,41.7,14.1,22.5,31.7,-4.5,3.0,132.5,92.909375,96.21875,94.89629629629631,95.92318023483242,94.11875,92.3375,96.27942386831278,99.50649359519652,20221127,99.6,98.7,0.8999999999999915,96.8,96.4,0.3999999999999915,99.7205,102.193,-2.47243,67.4394,3.574808185968898,126.61711812480502,64.32855382190613,3.2277753425967006,126.44024553177603,4.279003052222201,126.44024553177603,3.2277753425967006,126.44024553177603,4.279003052222201,124.31116152300952,1.8103295942679836,96.7875,99.1399,-2.35237,67.0572,99.6,98.7,0.8999999999999915,96.8,96.4,0.3999999999999915,4.686602316485203,128.06358516492108,0,99.53204416,103.228732,-3.6966878399999956,-4.407608684,92.32991541,98.44028926,-6.110373850000002,-3.024695324,2022-11-27,127.5447247351672,-3.52757,16.62239,8.361131851851852,20.14996,8.261258148148148,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,-3,0.38754848109799234,0.43155668485678134,1.0893024279835373,4.505763333333332,4.382628641975311,2.770398333333333,4.029992,1,1.0,1,1,1,3,3.0,3.0
23.5,27,9.566666666666668,8.11124828532236,1.9954708869748223,97.7,92.93333333333332,70.6,83.36666666666666,Wed 11-30 11-30,A,342 (Ⅳ),Holy Cross,"W, 72-38",66,108.7,44.4,15.1,47.8,21.1,57.4,36.7,27.2,11.4,14.3,-30.5,-10.5,140.5,95.3046875,92.909375,95.83086419753089,96.2462383739538,82.359375,94.11875,87.71961591220852,94.250767486979,20221130,99.4,99.1,0.3000000000000113,92.4,111.1,-18.69999999999999,98.7237,101.563,-2.83931,67.9877,-4.679435559252724,134.90992283845867,67.65453125675677,-9.157420330324655,139.66473196314746,-11.457383369497983,139.66473196314746,-9.157420330324655,139.66473196314746,-11.457383369497983,137.87986024439917,0.3207526321326668,92.6276,108.023,-15.3949,69.9555,99.4,99.1,0.3000000000000113,92.4,111.1,-18.69999999999999,-10.302849760229956,137.65724813453485,0,98.29509536,102.8627802,-4.567684839999998,-4.00071215,93.59802271,103.1050782,-9.507055489999999,-8.49732572,2022-11-30,136.8982159033856,29.83931,46.4617,11.114884567901235,16.62239,35.346815432098765,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,-3,0.8413447460685429,0.4878150583276356,10.950558285322359,12.405976666666668,1.0893024279835373,6.637385714285714,2.770398333333333,1,1.0,1,1,1,3,3.0,3.0
-1.0,-5,5.166666666666667,3.640832190214907,0.6690216347975824,102.5,96.59999999999998,107.8,91.43333333333334,Fri 12-02 12-02,H,216 (Ⅳ),Massachusetts,"L, 71-68",68,100.1,52.2,25.0,33.3,62.2,104.5,47.6,16.2,30.8,25.4,-2.5,2.0,141.5,98.90234375,95.3046875,98.05390946502058,97.38328594232584,95.0796875,82.359375,94.41307727480569,96.71426430752824,20221202,99.0,97.0,2.0,103.5,100.0,3.5,99.0645,99.7788,-0.714284,67.4753,-0.9874783634597151,134.94642750462378,67.8268818263158,-2.909652523736227,138.53863281044823,-2.9496548156074125,138.53863281044823,-2.909652523736227,138.53863281044823,-2.9496548156074125,117.31239458071762,-1.4127952357786953,102.309,98.8708,3.43826,70.6663,99.0,97.0,2.0,103.5,100.0,3.5,-2.2402516386422597,125.82329025639233,0,98.66330933,97.22700808,1.4363012499999996,-1.008655953,95.07470366,90.59227703,4.482426629999992,6.487207044,2022-12-02,126.29262975259772,-4.285716,42.175984,22.897156378600823,46.4617,19.278827621399177,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,-3,0.4244679994402739,0.5535169238123249,4.355116190214907,5.880950666666667,10.950558285322359,5.271998,6.637385714285714,1,1.0,1,1,1,3,3.0,3.0
-22.0,-14,2.333333333333338,-2.50611187319006,-2.143527753347432,78.5,92.90000000000002,93.3,90.56666666666666,Sun 12-18 12-18,H,215 (Ⅳ),Howard,"L, 66-54",70,77.5,36.9,21.5,26.8,19.7,94.7,52.8,21.5,20.7,22.2,-16.5,-10.0,136.5,88.701171875,98.90234375,91.53593964334706,93.94996122553933,94.18984375,95.0796875,94.04205151653711,96.09348897888675,20221218,99.5,97.2,2.299999999999997,95.8,108.0,-12.200000000000005,99.9204,100.478,-0.558014,67.4546,-9.876349295100347,131.9239394036236,65.36283573257468,-13.379655973643118,134.73807186368538,-15.636013889774112,134.73807186368538,-13.379655973643118,134.73807186368538,-15.636013889774112,113.590209216158,-10.885482228891583,96.0527,106.109,-10.0568,68.12,99.5,97.2,2.299999999999997,95.8,108.0,-12.200000000000005,-13.716977873096287,127.57346963647636,0,99.36981582,97.87815077,1.4916650499999946,-0.893782971,91.15272664,100.7894527,-9.63672606,-5.509267944,2022-12-18,127.16240897195539,-13.441986,28.733998,29.32343225240055,42.175984,-0.5894342524005509,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,-3,0.8295480920359348,0.8500650893817063,-1.94809787319006,2.891347333333338,4.355116190214907,3.1926664444444444,5.271998,-1,1.0,-1,1,1,-1,3.0,3.0
14.5,15,-1.599999999999999,3.4292587512066253,1.0280227472611914,95.2,92.06666666666666,79.9,93.66666666666669,Tue 12-20 12-20,A,102 (Ⅱ),UC Irvine,"W, 62-57",69,89.4,40.0,23.1,35.0,28.3,82.2,39.0,15.9,22.5,27.1,-14.0,9.5,133.0,91.9505859375,88.701171875,92.75729309556472,94.17724100271398,87.044921875,94.18984375,89.32803434435809,93.1492182554528,20221220,97.5,97.2,0.2999999999999971,106.3,94.4,11.899999999999991,97.6884,100.245,-2.55618,68.0592,10.308667146607512,133.92586190293673,67.06919519317212,11.515650833197142,134.5081905047105,7.269284232926859,134.5081905047105,11.515650833197142,134.5081905047105,7.269284232926859,132.16491872434284,10.413688458584701,104.844,97.5203,7.32353,69.2774,97.5,97.2,0.2999999999999971,106.3,94.4,11.899999999999991,11.68590478718069,130.78103642835245,0,96.25318698,98.83943461,-2.5862476300000026,-7.139433145,104.8722304,97.70055349,7.171676910000002,6.165758733,2022-12-20,136.0786785989846,17.55618,46.290178,29.126954168267034,28.733998,17.163223831732964,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,-3,0.182795768782416,0.16065246379578435,5.985438751206625,0.9561800000000009,-1.94809787319006,4.6290178,3.1926664444444444,1,-1.0,1,1,1,3,-1.0,3.0
