ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,MG_Rank_Score_Dif,MG_Rank_Total,MG_Reg_Score_Dif,MG_Reg_Total,MGRegDifFromRating,MGRegDifFromRatingHome,MGRegDifFromRatingAway,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_Rank_Score_DifWinATS,MG_Rank_Score_DifLossATS,MG_Rank_TotalWinTotal,MG_Rank_TotalLossTotal,MG_Reg_Score_DifWinATS,MG_Reg_Score_DifLossATS,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
16.0,32,,32.10000000000001,32.10000000000001,108.9,0.0,76.8,0.0,Mon 11-07 11-07,H,258 (Ⅳ),UT Rio Grande Valley,"W, 93-59",80,116.8,54.5,17.6,35.0,43.9,74.1,43.1,32.7,23.5,43.1,3.5,-18.0,148.5,108.9,0.0,108.9,108.9,76.8,0.0,76.8,76.8,20221107,W, 93-59,93,59,107.3,91.4,15.9,84.8,107.3,-22.5,103.618,92.1681,11.4495,72.5245,-23.68980216047263,151.40599923700387,77.43181922617354,-34.007091365937335,153.11876339339116,-44.014895415527654,153.11876339339116,-34.007091365937335,153.11876339339116,-44.014895415527654,139.73910149110813,-12.511122738307947,92.4971,106.655,-14.1575,75.0568,107.3,91.4,15.9,84.8,107.3,-22.5,-44.014895415527654,139.73910149110813,0,99.852517,92.24509782,7.607419180000008,8.127856708,99.17790583,102.0499319,-2.872026070000004,-3.267170142,2022-11-07,153.1063255730391,-11.0441595820879,153.1063255730391,-31.83036252021853,153.1063255730391,0.0,0.0,0.0,20.5505,20.5505,0.0,0.0,20.5505,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,-3,0.9567618672531671,0.8832782853416976,20.650500000000008,,0.0,20.5505,0.0,1,0.0,1,1,1,3,0.0,0.0
3.0,12,,25.46666666666668,28.481818181818188,94.8,0.0,82.6,0.0,Fri 11-11 11-11,A,264 (Ⅳ),California,"W, 63-54",69,91.6,41.2,21.8,31.6,31.6,78.5,45.7,32.0,28.1,40.4,-18.0,-6.0,135.0,101.85,108.9,104.2,106.33636363636364,79.69999999999999,76.8,78.73333333333333,77.85454545454544,20221111,W, 63-54,63,54,107.9,91.9,16.0,97.4,95.8,1.6000000000000083,103.828,92.379,11.4494,72.5419,-4.194728550081038,135.36141980982785,71.56325507880513,-6.192276435708322,140.92567047180978,-28.471043060228165,140.92567047180978,-6.192276435708322,140.92567047180978,-28.471043060228165,134.5191311238059,-0.20908770598769877,96.9662,97.0793,-0.113109,69.3516,107.9,91.9,16.0,97.4,95.8,1.6000000000000083,-28.471043060228165,134.5191311238059,0,99.852517,92.24509782,7.607419180000008,8.127856708,97.42660781,95.48263403,1.9439737799999932,3.050338791,2022-11-11,135.48536995548295,-1.5178732285939986,135.48536995548295,-8.125005728627215,135.48536995548295,0.0,0.0,0.0,0.5505999999999993,21.1011,20.5505,20.5505,0.5505999999999993,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,-3,0.7161454169013237,0.5079436584610818,14.017266666666679,,20.650500000000008,10.55055,20.5505,1,1.0,1,1,1,3,3.0,0.0
-3.5,11,18.566666666666663,20.777777777777786,25.37603305785124,101.6,101.76666666666668,90.2,83.2,Thu 11-17 11-17,H,331 (Ⅳ),UMKC,"W, 69-53",65,106.0,47.4,21.5,42.9,29.3,81.4,44.9,33.8,40.6,30.6,-16.5,-19.5,138.5,101.725,101.85,103.33333333333334,105.47520661157024,84.94999999999999,79.69999999999999,82.55555555555556,80.099173553719,20221117,W, 69-53,69,53,107.9,91.7,16.200000000000003,89.7,102.4,-12.700000000000005,104.224,92.386,11.8383,71.6305,-19.7930092239705,142.1132803135678,72.88785472261736,-25.064763785302723,144.24134759449362,-29.25402020564721,144.24134759449362,-25.064763785302723,144.24134759449362,-29.25402020564721,122.2683060378967,-7.9503564561236,93.89,104.16,-10.2695,71.534,107.9,91.7,16.200000000000003,89.7,102.4,-12.700000000000005,-29.205134116575618,122.30206831623758,0,91.95211758,89.85843149,2.0936860900000056,3.545320246,94.11111372,98.24433284,-4.133219119999993,-2.608289406,2022-11-17,130.4765382329253,-6.535655739063117,130.4765382329253,-31.906464037213155,130.4765382329253,-19.743273333333327,14.017266666666668,-5.72600666666666,-0.8383000000000003,20.2628,20.734033333333336,21.1011,-0.4712333333333376,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,3,0.9683545838833274,0.7755280278452488,8.939477777777785,6.728366666666663,14.017266666666679,6.754266666666664,10.55055,1,1.0,-1,1,1,1,3.0,3.0
8.5,26,16.766666666666666,22.751851851851857,25.616754320060107,110.5,102.3,83.8,85.53333333333335,Mon 11-21 11-21,N,241 (Ⅳ),Rhode Island,"W, 77-57",72,107.5,59.4,29.3,37.0,34.0,79.6,34.5,22.3,36.6,56.4,-0.5,-11.5,134.5,106.1125,101.725,105.72222222222224,106.38880540946654,84.375,84.94999999999999,82.97037037037038,80.77205108940645,20221121,W, 77-57,77,57,108.2,92.2,16.0,98.7,97.4,1.2999999999999972,104.527,92.927,11.5996,70.0586,-8.266004735727876,134.2097826984383,69.23643293029872,-10.196662510204177,139.20392873235915,-18.583430918271407,139.20392873235915,-10.196662510204177,139.20392873235915,-18.583430918271407,123.4159338061074,-12.470701835618456,98.364,98.9268,-0.562832,69.475,108.2,92.2,16.0,98.7,97.4,1.2999999999999972,-18.6254517976967,123.28335147951175,0,94.13892931,88.26754244,5.871386869999995,10.91493423,91.00759586,104.0204857,-13.01288984,-19.19216134,2022-11-21,126.34999828011988,-20.845079031583985,126.34999828011988,-21.18506632050604,126.34999828011988,-18.633607648148157,8.680237037037045,-9.953370611111112,14.4004,34.663199999999996,20.576955555555557,20.2628,14.08624444444444,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.8632938299430262,0.8825214074099357,11.152251851851856,5.167066666666665,8.939477777777785,8.665799999999999,6.754266666666664,1,1.0,1,1,1,3,1.0,3.0
4.5,18,18.899999999999995,21.367901234567903,24.340980807321905,133.6,115.23333333333332,115.0,96.33333333333331,Tue 11-22 11-22,N,77 (I),Nevada,"W, 96-87 OT",74,130.5,61.7,20.4,44.8,46.7,118.3,60.2,15.0,20.7,50.0,45.0,-4.5,138.0,119.85625,106.1125,115.01481481481484,111.33629533501806,99.6875,84.375,93.64691358024692,86.99531452769618,20221122,W, 96-87 OT,96,87 OT,108.6,91.4,17.19999999999999,101.9,97.2,4.700000000000003,104.879,92.1823,12.6965,70.6955,-3.9598930078027195,137.73837402831214,70.26247749217639,-8.932217441734409,142.86816691830825,-2.974877480633452,142.86816691830825,-8.932217441734409,142.86816691830825,-2.974877480633452,118.0325694562675,-2.705346731129225,103.789,96.6248,7.16405,69.8694,108.6,91.4,17.19999999999999,101.9,97.2,4.700000000000003,-2.5853605596783913,118.04658133935479,0,102.199605,91.33123255,10.86837245000001,15.09580664,103.2011459,95.90778305,7.293362849999994,3.310838204,2022-11-22,138.24944703351275,-8.280410794804595,138.24944703351275,-2.9372317905711043,138.24944703351275,1.8229916296296285,8.653994074074083,10.476985703703711,5.3035,39.966699999999996,25.27237037037037,34.663199999999996,14.694329629629625,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,-3,0.6658824291023754,0.6016622798784699,8.671401234567902,6.203499999999995,11.152251851851856,7.99334,8.665799999999999,1,1.0,1,1,1,3,3.0,1.0
0.5,0,14.933333333333332,14.07860082304527,19.824438842354287,88.2,110.76666666666668,88.7,95.83333333333331,Wed 11-23 11-23,N,147 (Ⅲ),LSU,"W, 61-59",67,90.6,45.8,25.3,27.6,43.8,87.7,49.1,25.3,29.0,26.4,-16.5,-1.5,136.5,104.028125,119.85625,106.07654320987656,107.1296961831966,94.19375,99.6875,91.99794238683128,87.30525734084232,20221123,W, 61-59,61,59,110.5,93.4,17.099999999999994,104.4,92.3,12.100000000000009,107.154,93.7414,13.4125,69.9599,1.4740273141323428,140.9474179798622,70.49390401621622,-3.2329395861719235,143.90660293064235,-4.986607370872913,143.90660293064235,-3.2329395861719235,143.90660293064235,-4.986607370872913,134.02882240123722,-7.080868202462696,108.3,92.7828,15.5168,70.8366,110.5,93.4,17.099999999999994,104.4,92.3,12.100000000000009,-4.829854916392031,134.2287154555681,0,103.1793585,90.92594275,12.253415750000002,15.73472829,97.84012842,95.73468406,2.105444359999993,-1.760036677,2022-11-23,135.42329561286994,-12.33274282369959,135.42329561286994,-3.2941913241863574,135.42329561286994,-6.161864444444458,7.097765608465622,0.9359011640211641,-13.4125,26.554199999999994,30.170480246913584,39.966699999999996,-3.6162802469135897,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.5567984968164682,0.7499614362470347,0.6661008230452712,1.5208333333333321,8.671401234567902,4.425699999999999,7.99334,1,1.0,-1,1,1,1,3.0,3.0
-9.5,-15,0.9333333333333323,4.285733882030184,13.438177234653503,101.9,107.90000000000002,117.2,106.96666666666664,Wed 11-30 11-30,A,124 (Ⅱ),Butler,"L, 76-64",67,95.1,49.2,19.3,26.5,4.8,113.0,62.7,20.8,25.0,29.4,7.5,2.5,132.5,102.9640625,104.028125,104.68436213991772,106.17884233170628,105.696875,94.19375,100.39862825788752,92.7406650970528,20221130,L, 76-64,76,64,109.5,92.9,16.599999999999994,103.3,94.6,8.700000000000003,106.735,92.9621,13.773,68.7722,-0.6070943419229735,132.67162725296197,66.73740375533428,-1.3920645487741012,136.36571816740687,3.226035775348347,136.36571816740687,-1.3920645487741012,136.36571816740687,3.226035775348347,129.60651275402967,-5.511220872789423,104.033,96.709,7.32347,68.22,109.5,92.9,16.599999999999994,103.3,94.6,8.700000000000003,1.3540256512706041,124.05772509497795,0,103.0235499,91.35469497,11.668854930000009,14.7079001,94.85234424,96.99888189,-2.1465376500000133,9.972344261,2022-11-30,127.385457689598,-1.0611463546053272,127.385457689598,-0.9795422258919615,127.385457689598,0.3307827934548264,2.7680256760729023,3.0988084695277287,-28.773,-2.218800000000005,28.96505349794239,26.554199999999994,-31.183853497942394,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,-3,0.4059036140017165,0.700166060014342,-9.487266117969817,-12.839666666666668,0.6661008230452712,-0.31697142857142957,4.425699999999999,-1,1.0,-1,-1,1,-3,1.0,3.0
-3.0,7,-2.8333333333333286,5.290489254686793,12.32214501017105,86.9,92.33333333333331,79.6,95.16666666666669,Sat 12-03 12-03,H,87 (Ⅲ),Wichita St.,"W, 55-50",64,86.5,39.6,12.6,18.9,39.6,78.6,42.9,25.2,23.5,26.5,-25.5,-8.0,130.5,94.93203125,102.9640625,98.75624142661182,102.67359827139605,92.6484375,105.696875,93.46575217192502,90.351453261225,20221203,W, 55-50,55,50,109.0,94.2,14.799999999999995,102.8,95.8,7.0,106.675,94.2217,12.4529,68.5787,-5.9712916278047175,124.14464047106789,62.52953188193457,-8.489104131178209,129.38743245208155,-1.0110834556115775,129.38743245208155,-8.489104131178209,129.38743245208155,-1.0110834556115775,123.94894105153529,-4.165450615518914,103.673,95.3329,8.34013,64.099,109.0,94.2,14.799999999999995,102.8,95.8,7.0,-5.72895774841319,119.07736225796086,0,101.529481,95.10468258,6.424798420000002,9.176005628,99.34562109,94.20505342,5.140567669999996,3.562558051,2022-12-03,122.12331688915043,-5.372404484347527,122.12331688915043,1.0251901289521186,122.12331688915043,9.598292017767337,-7.253142233326805,2.3451497844405313,-5.4529,-7.671700000000005,18.570435665294927,-2.218800000000005,-26.24213566529493,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.7769415761393583,0.6542091834681312,-7.162410745313206,-15.286233333333328,-9.487266117969817,-0.9589625000000002,-0.31697142857142957,-1,-1.0,-1,-1,-1,-3,-3.0,1.0
4.5,9,0.4000000000000009,6.593659503124526,11.754482281049038,110.1,99.63333333333334,100.9,99.23333333333332,Tue 12-06 12-06,H,197 (Ⅳ),Abilene Christian,"W, 81-64",68,119.6,61.3,17.7,34.5,54.7,94.5,51.8,19.2,21.2,21.8,8.0,-12.5,137.0,102.516015625,94.93203125,102.5374942844079,104.0238531311422,96.77421875,92.6484375,95.94383478128336,92.26937085009318,20221206,W, 81-64,81,64,107.4,93.7,13.700000000000005,98.9,100.3,-1.3999999999999917,105.864,93.6157,12.2482,68.7365,-12.89460299821225,135.8213923455292,68.170572742532,-14.42987125027934,140.23798980954774,-15.18113451705412,140.23798980954774,-14.42987125027934,140.23798980954774,-15.18113451705412,140.7805211101713,-17.83101884034061,99.5596,100.71,-1.15071,69.7212,107.4,93.7,13.700000000000005,98.9,100.3,-1.3999999999999917,-15.75563472436977,131.15312680881993,0,100.0461885,93.30242255,6.743765949999997,9.020951775,91.04469725,105.1094787,-14.064781449999998,-10.4828178,2022-12-06,133.1551951340413,-15.190655588264498,133.1551951340413,-8.06644991387067,133.1551951340413,5.5376150545321625,-9.423351335543352,-3.885736281011189,-3.2482000000000006,-10.919900000000005,9.823057110196618,-7.671700000000005,-20.742957110196624,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,3,0.8830703586536275,0.9552642605352366,-5.654540496875475,-11.8482,-7.162410745313206,-1.2133222222222226,-0.9589625000000002,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
21.5,36,17.566666666666666,16.462439668749685,16.19912186631285,122.3,106.43333333333332,86.1,88.86666666666667,Sun 12-11 12-11,H,334 (Ⅳ),Incarnate Word,"W, 98-50",70,139.6,68.2,12.8,33.3,21.2,71.2,45.0,28.5,15.2,16.0,15.5,-26.5,132.5,112.4080078125,102.516015625,109.12499618960528,107.34678892547996,91.437109375,96.77421875,92.66255652085556,91.14766705916716,20221211,W, 98-50,98,50,108.1,94.8,13.299999999999995,93.6,108.3,-14.700000000000005,107.087,94.3746,12.7121,68.1102,-24.854286640821805,131.71849425532568,64.55170848392603,-22.58625746658622,136.837559693307,-12.680772768467987,136.837559693307,-22.58625746658622,136.837559693307,-12.680772768467987,126.04490033078947,-10.435721869054433,90.6675,110.696,-20.0282,66.6271,108.1,94.8,13.299999999999995,93.6,108.3,-14.700000000000005,-19.315859266954373,122.76211154457545,0,101.2640695,94.19466527,7.0694042300000035,9.872467071,92.39258127,96.39725388,-4.00467261,-4.754324195,2022-12-11,122.49308031399305,-11.295545377498087,122.49308031399305,-12.800835630484713,122.49308031399305,13.594712190815335,-8.773924879429869,4.820787311385466,23.2879,12.367999999999995,2.9087380734644115,-10.919900000000005,9.459261926535584,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-3,0.9941954594266154,0.8398589334466653,3.7503396687496853,4.854566666666667,-5.654540496875475,1.2367999999999988,-1.2133222222222226,1,-1.0,1,1,-1,3,-3.0,-3.0
